,good,normal,bad,status,charge,method,region,price_list,sold,image_count,description
339,328,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),未定,1300,1,3.0,"ご覧頂き、ありがとうございますo(^o^)o
★Airpodsケース ディズニー ハム 


◯ケースを付けたまま充電も可能です♪
◯シリコン素材
◯新品未使用、送料無料
簡易梱包にて封筒に入れて発送します！

☆対応機種☆
・Airpods第一世代
・Airpods第二世代

(注意事項)
こちらの商品は、海外製品です。
多少のインク汚れやプリントミス、傷などがある場合がございます。
上記理由での返品はできませんのでご了承下さい。
光の加減等によって、お色目が多少異なる場合がございます。予めご了承ください。

ご理解のある方のご購入お待ちしてますo(^o^)o
何かご不明ありましたらお気軽にコメント下さい！"
340,268,4,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,山口県,7290,1,3.0,"AirPods第二世代　未使用新品　右耳のみの出品です。 
※左耳、充電器、ライトニングケーブル、箱はつきません。

airpodsイヤホンに「A2031」もしくは「A2032」の刻印が有ります。

○紛失の際、Apple Store直営店で税込8,424円修理交換出来ますが、値段・交通費・時間を考えるとこちらで購入するのがオススメです。 

・即購入OK 
・値下げ交渉不可でお願いします。

○追跡あり、匿名配送可能「ゆうゆう便」保証有りで発送します。万が一配送中の事故でも郵便事故補償で運営より全額返金されますのでご安心ください
発送直前に動作確認をして、厚さ3cmまで分厚く梱包します。

※コメントからのお値下げ要望をいただいても返信致しませんのでお願いいたします。
※同時に未使用新品のAirPods第２世代本体も出品しています。合わせてご検討ください(｀・ω・´)ゞ

エアーポッズ 
AirPods 第２世代
Air Pods第二世代
片耳 
右耳 
イヤホン 
イヤフォン 
純正品 
正規品
AirPlay　iPhone　iPad Air"
341,51,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,神奈川県,22000,1,4.0,"Apple製
最高級品ワイヤレスイヤホン 最新型！！
AirPods2（ワイヤレス充電対応）
第二世代 PSEマーク取得済み
【完全正規品】となります。
MRXJ2J/A
 Apple AirPods with Wireless Charging Case

2019年3月に発売したばかりの新型AirPodsです。
その新型の中でも、最高級品かつ希少品のワイヤレス充電機能付きのAirPodsです。
なかなか手に入らず、非常に希少価値の高い商品です。

基本的には入金後すぐに発送が出来ることが多いです。
仕事や時間帯によっては当日にならないため、発送出来なかったことでクレームはご遠慮くださいませ。
よろしくお願いします。

完全新品未開封品として出品致します。
☝️しっかり見てね。
未開封と書いてるのに、

「使ってませんか？」

とか時々ありますが使っていないので新品未開封です。
ご理解くださいませ。

また、購入したい時に

「購入してもよろしいですか？」

など購入したいのであれば購入してください。
質問されてもお願いしますとしか返答が出来ません。

※送料と梱包費用も無料で承っております。

到着の時間帯希望がある場合は必ず、購入後最初のコメントにて指示をお願いします。
すぐに発送の場合もございますので、後でご連絡頂いても対応致しかねますので予めよろしくお願いします。"
342,174,5,3,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,23980,1,2.0,【新品未開封】Air Pods 送料無料 エアーポッズ Apple 純正 販売中 ご覧いただきありがとうございます。  新品未開封品 　送料込み   迅速に発送致します。  お取り置き お値引き 不可  ※新品未開封品につき、初期不良はAppleへお問い合わせ下さい。  タグ Air Pods Air pods air pods Airpods airpods エアーポッズ エアーポッド  第二世代 第2世代 最新版 ワイアレス ワイヤレス
343,170,4,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,愛知県,19100,1,3.0,"大人気Apple製 AirPods
送料無料。新品未開封&正規品です。

定価19,224円。 
AirPods with Charging Case  第二世代
製品番号：MV7N2J/A
Apple純正
日本国内正規品
PSEマーク取得済製品
ワイヤレス充電非対応モデル

2019年9月末購入
新品未開封
箱のフィルムも剥がしていない状態です。

万一の初期不良の場合はアップルサポートへお問い合わせ下さい。
（アップル社製品は直接のメーカー対応となります）
ご購入後のキャンセル、問題ない商品の返品などはお受け出来ませんのでご了承の上ご購入"
344,16,0,0,新品、未使用,送料込み(出品者負担),レターパック,京都府,19000,1,2.0,"大人気Apple製 AirPods
送料無料。新品未開封&正規品です。

AirPods with Charging Case  第二世代
製品番号：MV7N2J/A
Apple純正
日本国内正規品
PSEマーク取得済製品
ワイヤレス充電非対応モデル

2019年9月末購入
新品未開封
箱のフィルムも剥がしていない状態です。

万一の初期不良の場合はアップルサポートへお問い合わせ下さい。
（アップル社製品は直接のメーカー対応となります）
ご購入後のキャンセル、問題ない商品の返品などはお受け出来ませんのでご了承の上ご購入"
345,97,2,1,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,福岡県,20500,1,3.0,"Apple airpods 第2世代になります。新品・未使用品になります。

ワイヤレス対応モデルではありません。

ブルートゥースイヤホンインナーイヤー型 MV7N2JA 【純正】

ＡｉｒＰｏｄｓ　ｗｉｔｈ　Ｃｈａｒｇｉｎｇ　Ｃａｓｅ：２４時間以上の再生時間、最大１８時間の連続通話時間
ＡｉｒＰｏｄｓ（１回の充電）：最大５時間の再生時間、最大３時間の連続通話時間
Ｃｈａｒｇｉｎｇ　Ｃａｓｅで１５分充電：最大３時間の再生時間、または最大２時間の連続通話時間

●システム条件
ｉＯＳ　１２．２以降を搭載したｉＰｈｏｎｅ、ｉＰａｄ、ｉＰｏｄ　ｔｏｕｃｈのモデル
ｗａｔｃｈＯＳ　５．２以降を搭載したＡｐｐｌｅ　Ｗａｔｃｈのモデル
ｍａｃＯＳ　１０．１４．４以降を搭載したＭａｃのモデル

Apple
Appleイヤフォン
ブルートゥースイヤフォン
Bluetooth
第2世代エアーポッズ
第2世代Airpods
最新Airpods
最新エアーポッヅ
最新エアーポッド
新型Airpods
新型エアーポッズ
エアーポッツ
エアーポッズ
エアポッヅ
エアポッズ
エアポッツ
エアーポッヅ 正規品
エアーポッヅ正規品
エアーポッズ正規品
エアーポッズ 正規品
第二世代Airpods
ワイヤレスイヤホン
エアーポッズ2
Airpods2"
346,53,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,埼玉県,18999,1,3.0,"airpods アップル純正 ワイヤレスイヤホン 
Bluetooth ブルートゥース
エアーポッズ 新品 未開封 mv7n2j/a

最新モデル 第二世代
・チャージングケース 充電有線タイプ
・PSEマーク取得済製品

○AirPods 各左右 
○チャージングケース 

外箱を包んでいるフィルムは剥がしていない状態です。
購入日 : 2019年9月28日

Apple製品の保証は最初の使用した時に
オンラインで始まります。
故障時の対応について保証書は不要です。
この商品も不具合があれば1年間は
アップルのサポートが受けられます。

※らくらくメルカリ便の宅急便コンパクトで発送致します。

質問ございましたらお気軽にコメントください。"
347,674,10,2,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),東京都,450,1,7.0,"===================
新品未使用
全国送料無料　　　　　　　　　
コメ無し即買い歓迎！
===================


【取り扱いAirPodsケース】
#CIELOairpodsケース

ホワイト/パステルピンク/ショッキングピンク/ライトグリーン/ライトブルー/イエロー/オレンジ
上記にて各種カラー出品しております。


【商品説明】
シリコン素材の柔らかいairpods専用ケースです。

軽くてシンプルなデザインの為外見を損なわず、エアーポッズを保護してくれます。
下部に充電用の穴が開いているので、カバーを外さずそのままケーブル充電が可能です。

また、カラビナも付属致しますので、カバンやリュックに付ける事が出来携帯性に優れます。


【製品仕様】
■商品内容： AirPods シリコンケース カラビナ付き
■カラー：イエロー
■素材：シリコン
■ 対応機種： 第一世代/第二世代
※i10twsなどairpodsと同じサイズの物にも使用可能です。

【発送について】
発送は基本的に1-2日以内に発送させていただきます。
本商品は普通郵便もしくはクリックポストの簡易包装での発送を予定しております。

【注意事項】
本商品は海外品となります。
新品未開封の商品となり検品は行なっておりますが、汚れ、細かな傷などが生じている可能性があります。
予めご理解の上、ご購入のほうよろしくお願い申し上げます。



#i11tws #i12tws #i9tws #i7stws #エアーポッズ #エアーポッヅ"
348,102,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,千葉県,1360,1,5.0,"ご覧いただきありがとうございます。

当製品は AirPods第二世代と第一世代両方にぴったり適用します。

何とも言えない表情の猫のキャラクターが愛らしくどこか憎めない かわいい猫が特徴的な遊び心満載のエアーポッズケース　


高品質で手触りの良いシリコン素材を使用したAirPods専用カバー

スクラッチ傷防止、落下保護だけではなく、防塵栓がついているので、細かい埃の侵入も防ぎます。
ふたまでぴったりカバーし、傷や衝撃などからしっかり保護します。

　材質：シリコン
カラー：ホワイト"
349,674,10,2,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),東京都,450,1,7.0,"===================
新品未使用
全国送料無料　　　　　　　　　
コメ無し即買い歓迎！
===================


【取り扱いAirPodsケース】
#CIELOairpodsケース

ホワイト/パステルピンク/ショッキングピンク/ライトグリーン/ライトブルー/イエロー/オレンジ/レッド/パープル/ブラック
上記にて各種カラー出品しております。

【商品説明】
シリコン素材の柔らかいairpods専用ケースです。

軽くてシンプルなデザインの為外見を損なわず、エアーポッズを保護してくれます。
下部に充電用の穴が開いているので、カバーを外さずそのままケーブル充電が可能です。

また、カラビナも付属致しますので、カバンやリュックに付ける事が出来携帯性に優れます。


【製品仕様】
■商品内容： AirPods シリコンケース カラビナ付き
■カラー：パステルピンク
■素材：シリコン
■ 対応機種： 第一世代/第二世代
※i10twsなどairpodsと同じサイズの物にも使用可能です。

【発送について】
発送は基本的に1-2日以内に発送させていただきます。
本商品は普通郵便もしくはクリックポストの簡易包装での発送を予定しております。

【注意事項】
本商品は海外品となります。
新品未開封の商品となり検品は行なっておりますが、汚れ、細かな傷などが生じている可能性があります。
予めご理解の上、ご購入のほうよろしくお願い申し上げます。



#i11tws #i12tws #i9tws #i7stws #エアーポッズ #エアーポッヅ"
350,674,10,2,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),東京都,450,1,7.0,"===================
新品未使用
全国送料無料　　　　　　　　　
コメ無し即買い歓迎！
===================


【取り扱いAirPodsケース】
#CIELOairpodsケース

ホワイト/パステルピンク/ショッキングピンク/ライトグリーン/ライトブルー/イエロー/オレンジ/レッド/パープル/ブラック
上記にて各種カラー出品しております。


【商品説明】
シリコン素材の柔らかいairpods専用ケースです。

軽くてシンプルなデザインの為外見を損なわず、エアーポッズを保護してくれます。
下部に充電用の穴が開いているので、カバーを外さずそのままケーブル充電が可能です。

また、カラビナも付属致しますので、カバンやリュックに付ける事が出来携帯性に優れます。


【製品仕様】
■商品内容： AirPods シリコンケース カラビナ付き
■カラー：ライトブルー
■素材：シリコン
■ 対応機種： 第一世代/第二世代
※i10twsなどairpodsと同じサイズの物にも使用可能です。

【発送について】
発送は基本的に1-2日以内に発送させていただきます。
本商品は普通郵便もしくはクリックポストの簡易包装での発送を予定しております。

【注意事項】
本商品は海外品となります。
新品未開封の商品となり検品は行なっておりますが、汚れ、細かな傷などが生じている可能性があります。
予めご理解の上、ご購入のほうよろしくお願い申し上げます。



#i11tws #i12tws #i9tws #i7stws #エアーポッズ #エアーポッヅ"
351,674,10,2,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),東京都,450,1,7.0,"===================
新品未使用
全国送料無料　　　　　　　　　
コメ無し即買い歓迎！
===================


【取り扱いAirPodsケース】
#CIELOairpodsケース

ホワイト/パステルピンク/ショッキングピンク/ライトグリーン/ライトブルー/イエロー/オレンジ/レッド/パープル/ブラック
上記にて各種カラー出品しております。


【商品説明】
シリコン素材の柔らかいairpods専用ケースです。

軽くてシンプルなデザインの為外見を損なわず、エアーポッズを保護してくれます。
下部に充電用の穴が開いているので、カバーを外さずそのままケーブル充電が可能です。

また、カラビナも付属致しますので、カバンやリュックに付ける事が出来携帯性に優れます。


【製品仕様】
■商品内容： AirPods シリコンケース カラビナ付き
■カラー：ライトグリーン
■素材：シリコン
■ 対応機種： 第一世代/第二世代
※i10twsなどairpodsと同じサイズの物にも使用可能です。

【発送について】
発送は基本的に1-2日以内に発送させていただきます。
本商品は普通郵便もしくはクリックポストの簡易包装での発送を予定しております。

【注意事項】
本商品は海外品となります。
新品未開封の商品となり検品は行なっておりますが、汚れ、細かな傷などが生じている可能性があります。
予めご理解の上、ご購入のほうよろしくお願い申し上げます。



#i11tws #i12tws #i9tws #i7stws #エアーポッズ #エアーポッヅ"
352,0,1,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,未定,18900,1,2.0,"新品未使用です。
プレゼントに買ったのですが
訳あって渡せませんでした笑

24時間以内に売れなければ撤収します。"
353,143,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,北海道,21000,1,2.0,"新品未開封です。 
包装のフイルムも外していません
PSEマークはケース内側に印刷されています。

到着後シリアル番号をアクティベーションしていただければ１年間の保証対象になります。



バッテリーを積んでいますので　陸送扱いになります。 
配達まで時間がかかる地域がございます。

Apple 
AirPods MRXJ2J/A 
第二世代 
ワイヤレス充電ケース付属 
#アップル 
#ワイヤレスイヤフォン 
#ワイヤレスイヤホン 
#エアーポッズ 
#エアーポッド 
MRXJ2JA 
第2世代"
354,268,4,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,山口県,7580,1,3.0,"AirPods第二世代　未使用新品　左耳のみの出品です。 
※右耳、充電器、ライトニングケーブル、箱はつきません。

airpodsイヤホンに「A2031」「A2032」の刻印が有ります。

○紛失の際、Apple Store直営店で税込8,424円修理交換出来ますが、値段・交通費・時間を考えるとこちらで購入するのがオススメです。 

▼アップル純正品 保証いたします。
元Appleショップ店員さんが販売しています。
間違いなく純正品です(｀・ω・´)ゞ

・即購入OK 
・値下げ交渉不可でお願いします。

○追跡あり、匿名配送可能「ゆうゆう便」保証有りで発送します。万が一配送中の事故でも郵便事故補償で運営より全額返金されますのでご安心ください
発送直前に動作確認をして、厚さ3cmまで分厚く梱包します。

※コメントからのお値下げ要望をいただいても返信致しませんのでお願いいたします。
※同時に未使用新品のAirPods第２世代本体ケースも出品しています。合わせてご検討ください(｀・ω・´)ゞ

エアーポッズ 
AirPods 第２世代
Air Pods第二世代
片耳 
左耳 
イヤホン 
イヤフォン 
純正品 
正規品
AirPlay　iPhone　iPad Air ペアリング
MacBook Pro ペアリング
Bluetoothヘッドセット
Siri連動"
355,59,3,1,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,22500,1,5.0,"アップル 純正品 エアーポッズ Apple AirPods with Charging Case MV7N2J/A
2019年3月発売 第2世代 最新型
ワイヤレスのイヤホンに、ライトニングケーブル接続の充電ケースが付いた最新モデルです。
※ワイヤレス充電のタイプではありません。
新品の未使用、未開封の商品です。
商品の外箱が密封されている透明の保護フィルムもはがしていません。
ご購入頂いただいた後24時間以内の商品の発送が可能です。
コメントなしの即購入OKです。
お値下げ、オファーなどはお応えできませんのでご了承ください。

・一段と長くなった連続通話時間。声で使えるSiri。ワイアレスの第二世代、AirPods2の登場です。AirPod2は取り出すだけで、iPhoneやiPadなどのApple製デバイスと組み合わせて使えるようになります。エアポッズは耳につけるだけで一瞬でつながります。新型のエアポッドは様々な面で、ほかのワイアレスイヤフォンとは違います。

・ワンタップのシンプルな設定で無線のBluetoothにより接続、エアポッツが自動的にオンになり、いつでも無線接続された状態になります。エアーポッドは使い方も同様に簡単です。イアホンを耳に装着するとそれを感知し、ブルートゥースによりワイアレス接続。イヤフォンを耳から外すと一時停止します。アイフォンと一緒に使う時もアイパッド、マックと一緒でも、AirPodの体験は驚きそのものです。

・エアポッドはSiriを、一段と簡単に使えるようになりました。エアーポッツはただ「Hey Siri」と声をかけるだけでアイホンを取り出さなくても、その場でSiriがお手伝いします。

・進化したAir Podsを動かすのは、まったく新しいApple H1チップ。第２世代のAir Podはデバイスとのワイヤレス接続がさらに速くなり、さらにイアフォンの性能が安定しました。

対応機種
iPhone11
iPhone11 Pro
iPhone11 Pro MAX
iPhoneXs MAX
iPhoneXs
iPhoneXR
iPhoneX
iPhone8
iPhone8 Plus
iPhone7
iPhone６S
iPhone６
iPhone5


#iPhone
#Apple
#エアーポッズ
#イヤホン
#Air Pod"
356,698,6,1,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,愛知県,7290,1,,"※誠勝手ながらこちらのお品物はお値引きはできません

※2019年モデル第2世代正規品airpods
左イヤホンのみの販売です。

#その他バラ売りはこちら

大手家電量販店で購入致しました

☆新品未使用品です
(充電ケースから取り出したばかりの
お品物を梱包させて頂きます)

マイクが内蔵されており、
装着したままの通話も可能です

安心、安全のメルカリ便にて
発送をさせて頂きます
万一事故あった場合も保証がございます

13時までのご入金で当日発送
13時以降は翌日発送をさせて頂きます。

★airpodsイヤホンに「A2031」「A2032」
いずれかの刻印がある
もしくは充電ケースにセットsiriが反応すれば
第2世代です



アップル
Apple
新型airpods
airpods2 
エアポッズ
エアポッツ
Bluetooth
ブルートゥース
正規品
純正品
イヤホン
左耳
iphone
アイフォン
iTunes
マック
第二世代
mac
watch"
357,185,3,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,18500,1,2.0,"airpods ワイヤレス充電モデル
新品未使用品です。
シュリンクに入ったままの綺麗な状態です。
即日発送いたします。

アップル Apple
最新モデル　　
AirPods with Wireless Charging Case
MRXJ2/A
   
こちらはワイヤレス充電対応の無線充電のタイプです。 
即購入okです！

 
AirPods2 エアポッツ エアポッド エアポッズ エアポッヅ     
エアーポッズ エアーポッド エアーポッツ 2019 第2世代 
mrxj2/a 新型Airpods 第二世代"
358,185,3,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,18500,1,2.0,"airpods ワイヤレス充電モデル
新品未使用品です。
シュリンクに入ったままの綺麗な状態です。
即日発送いたします。

アップル Apple
最新モデル　　
AirPods with Wireless Charging Case
MRXJ2/A
   
こちらはワイヤレス充電対応の無線充電のタイプです。 
即購入okです！

 
AirPods2 エアポッツ エアポッド エアポッズ エアポッヅ     
エアーポッズ エアーポッド エアーポッツ 2019 第2世代 
mrxj2/a 新型Airpods 第二世代"
359,43,0,0,新品、未使用,送料込み(出品者負担),未定,岐阜県,18800,1,,"airpods 第二世代

MV7N2J/A

新品未開封
Apple正規品




#apple
#AirPods2
#AirPods
#エアーポッツ
#エアーポッズ
#第2世代
#フルワイヤレス
#Bluetooth
#ブルートゥース
#イヤホン
#イヤフォン
#ワイヤレス
#アップル
#エアポッド
#エアポッド２"
360,4,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,埼玉県,21000,1,3.0,"アップルのワイヤレスイヤホン「AirPods2」正規品です。
新品未使用品で、外箱を包んでいるフィルムも剥がしていない未開封の状態です。
ワイヤレス充電器に対応しております。

2019年9月の購入。

不慣れなので配送に時間がかかるかもしれませんが
確実にお届けします。"
361,426,3,2,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,愛知県,1280,1,3.0,"即購入♡歓迎です(ㆁᴗㆁ✿)

◯商品状態◯
自宅保管、新品未使用

◯購入先◯
tangtang001
Wishでの評価 4.7/5.0の優良店です

◯サイズ(目安)◯
写真参照
AirPods 第一世代と第二世代はサイズが同じなので
両方とも使用OKです(●′ω`人′ω`●)
Wireless 充電には対応しておりませんので、ご注意下さい。

◯発送◯
1~2日程度で発送。遅れる場合はご連絡差し上げます。
お品物が水濡れしないように包装、発送します。
同梱希望の方は、ご購入前にコメントより同梱希望商品をお知らせ下さい。

◯商品説明◯
ケースに入れたまま充電可能です♪

 ◯お値下げ、お取り置きについて◯
プロフィールをご覧ください。

♡iPhoneケース、AirPodsケース、スマホリング多数出品中♡
BT21、ディズニーモチーフなど出品しております。プロフィールからぜひぜひご覧ください( ＾∀＾)

◯最後に◯
海外製品に嫌悪感のある方、正規店での購入品に異常な執着のある方はご購入をお控えください。"
362,253,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),大阪府,790,1,2.0,"可愛いパステルカラーのAirpods用ケースです☆
お持ちのAirpodsを可愛く収納できます。
在庫1点限り。

【特徴】
●AirPods 全体をしっかり保護！
バッグやポケットに入れる際の擦り傷を防ぎ、
また落としてしまった時の衝撃を和らげます。

●ケースを装着したまま充電できる
ケースに充電口が付いているので、そのまま充電できます。

【製品仕様】
対応機種：AirPods 1第一世代/ AirPods 2 第二世代

【注意事項】
※本商品にAirPods、ケースは付属されません。
  AirPodsケースの保護カバーになります。"
363,28,0,2,目立った傷や汚れなし,送料込み(出品者負担),普通郵便(定形、定形外),奈良県,17000,1,10.0,"１ヶ月ほど使用しました
動作など問題ありません
充電器は新品です
おまけ付き!!


15時までの購入で当日発送可能です

早い者勝ちです！
即購入OK！"
364,168,3,1,目立った傷や汚れなし,送料込み(出品者負担),未定,未定,18000,1,3.0,"今年のお盆休みに購入しました。

現場職の為休日たまに使用していました。

ほぼ新品未使用だと思います、中古品だとご理解とあくまで素人管理の為、ご理解お願い致します。

確実正規品です。"
365,174,5,3,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,23980,1,2.0,【新品未開封】Air Pods 送料無料 エアーポッズ Apple 純正 販売中 ご覧いただきありがとうございます。  新品未開封品 　送料込み   迅速に発送致します。  お取り置き お値引き 不可  ※新品未開封品につき、初期不良はAppleへお問い合わせ下さい。  タグ Air Pods Air pods air pods Airpods airpods エアーポッズ エアーポッド  第二世代 第2世代 最新版 ワイアレス ワイヤレス
366,328,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),未定,1200,1,4.0,"ご覧頂き、ありがとうございますo(^o^)o
★Airpodsケース 


◯ケースを付けたまま充電も可能です♪
◯シリコン素材
◯新品未使用、送料無料
簡易梱包にて封筒に入れて発送します！


☆対応機種☆
・Airpods第一世代
・Airpods第二世代

(注意事項)
こちらの商品は、海外製品です。
多少のインク汚れやプリントミス、傷などがある場合がございます。
上記理由での返品はできませんのでご了承下さい。
光の加減等によって、お色目が多少異なる場合がございます。予めご了承ください。

ご理解のある方のご購入お待ちしてますo(^o^)o
何かご不明ありましたらお気軽にコメント下さい！"
367,268,4,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,山口県,7490,1,3.0,"AirPods第二世代　未使用新品　右耳のみの出品です。 
※左耳、充電器、ライトニングケーブル、箱はつきません。

airpodsイヤホンに「A2031」もしくは「A2032」の刻印が有ります。

○紛失の際、Apple Store直営店で税込8,424円修理交換出来ますが、値段・交通費・時間を考えるとこちらで購入するのがオススメです。 

・即購入OK 
・値下げ交渉不可でお願いします。

○追跡あり、匿名配送可能「ゆうゆう便」保証有りで発送します。万が一配送中の事故でも郵便事故補償で運営より全額返金されますのでご安心ください
発送直前に動作確認をして、厚さ3cmまで分厚く梱包します。

※コメントからのお値下げ要望をいただいても返信致しませんのでお願いいたします。
※同時に未使用新品のAirPods第２世代本体も出品しています。合わせてご検討ください(｀・ω・´)ゞ

エアーポッズ 
AirPods 第２世代
Air Pods第二世代
片耳 
右耳 
イヤホン 
イヤフォン 
純正品 
正規品
AirPlay　iPhone　iPad Air"
368,174,5,3,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,23980,1,2.0,【新品未開封】Air Pods 送料無料 エアーポッズ Apple 純正 販売中 ご覧いただきありがとうございます。  新品未開封品 　送料込み   迅速に発送致します。  お取り置き お値引き 不可  ※新品未開封品につき、初期不良はAppleへお問い合わせ下さい。  タグ Air Pods Air pods air pods Airpods airpods エアーポッズ エアーポッド  第二世代 第2世代 最新版 ワイアレス ワイヤレス
369,328,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),未定,1200,1,4.0,"ご覧頂き、ありがとうございますo(^o^)o
★Airpodsケース ディズニー フォーキー


◯ケースを付けたまま充電も可能です♪
◯シリコン素材
◯新品未使用、送料無料
簡易梱包にて封筒に入れて発送します！

☆対応機種☆
・Airpods第一世代
・Airpods第二世代

(注意事項)
こちらの商品は、海外製品です。
多少のインク汚れやプリントミス、傷などがある場合がございます。
上記理由での返品はできませんのでご了承下さい。
光の加減等によって、お色目が多少異なる場合がございます。予めご了承ください。

ご理解のある方のご購入お待ちしてますo(^o^)o
何かご不明ありましたらお気軽にコメント下さい！"
370,30,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1111,0,5.0,"◆◇マイメロディ♡マイメロ♡Airpodsケース◇◆

★新品未使用・送料無料★

子供から大人まで大人気の♡サンリオ♡より
とーってもcuteなマイメロちゃんの
Airpodsケースです♡
ケースを付けたままの充電も可能★


【こちらはマイメロディの販売ページです。】


可愛い落下防止ストラップ付き✧︎

※こちらの商品はケースのみとなり、本体は付属しておりません。予め、ご了承ください。


◆◇対応機種◇◆
・Airpods第一世代
・Airpods第二世代


◆◇素材◇◆
・シリコン 


【※※御一読ください※※】
★こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。

★事前に商品の状態をご確認されたい方はお申し付けください。

★海外製品クオリティにご理解頂ける方のみのご購入をお願いします。

★お客様都合での返金、返品はお受けしておりません。ご希望の種類(キャラクターや色等)にお間違いがないか、必ずご確認の上、ご購入をお願い致します。

◆◇配送方法◇◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。
詳しくはお問合せください。



※※詳しい注意事項は私のプロフィールに掲載しております。トラブル防止のため、そちら必ず一度目を通して頂ければと思います※※


#Airpods　#Airpodsケース　#Airpodsカバー　
#サンリオ　#マイメロディ #マイメロ
#Apple　#アップル　#エアポッズ"
371,328,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),未定,1200,1,4.0,"ご覧頂き、ありがとうございますo(^o^)o
★Airpodsケース ディズニー リトルグリーンメン


◯ケースを付けたまま充電も可能です♪
◯シリコン素材
◯新品未使用、送料無料

簡易梱包にて封筒に入れて発送します！

☆対応機種☆
・Airpods第一世代
・Airpods第二世代

(注意事項)
こちらの商品は、海外製品です。
多少のインク汚れやプリントミス、傷などがある場合がございます。
上記理由での返品はできませんのでご了承下さい。
光の加減等によって、お色目が多少異なる場合がございます。予めご了承ください。

ご理解のある方のご購入お待ちしてますo(^o^)o
何かご不明ありましたらお気軽にコメント下さい！"
372,995,2,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,福岡県,18900,1,3.0,"AirPods with Charging Case  第二世代
製品番号：MV7N2J/A
Apple純正。
日本国内正規品。
PSEマーク取得済製品。
ワイヤレス充電非対応モデルです。

新品未開封です。

プレゼントや自分へのご褒美に如何でしょうか？

24時間以内に発送致します。"
373,995,2,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,福岡県,18900,1,4.0,"AirPods with Charging Case  第二世代
製品番号：MV7N2J/A
Apple純正。
日本国内正規品。
PSEマーク取得済製品。
ワイヤレス充電非対応モデルです。

新品未開封です。

プレゼントや自分へのご褒美に如何でしょうか？

24時間以内に発送致します。"
374,102,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,千葉県,2260,1,7.0,"ご覧いただきありがとうございます。


当製品は AirPods第二世代と第一世代両方にぴったり適用します。

ケースへしっかりと装着し固定されますが簡単に取り付け、取り外し可能です。
 本AirPodsケースは滑らかなコーティング工程で作られて、表面は非常に滑らかで、ほこり、水後、指紋などが残されにくいです。

ご自身用はもちろん、プレゼントにも最適です。

素材：ポリカーボネート（PC）"
