,good,normal,bad,status,charge,method,region,price_list,sold,image_count,description
28,17,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1450,1,4.0,"♥大人気！トイ・ストーリーから♥
♡ウッディのAirpodsケース♡
★しっかりした素材で本体を保護★

カバーとお揃いのストラップ付( ﹡・ᴗ・ )b
✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

※※こちらはウッディの出品ページです。
【即購入の場合↑の商品になります】

バズをご利用の方はプロフィールから
バズの出品ページをご覧下さいませ。

(ご希望でしたら専用ページお作り致します)

✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

★新品未使用・送料無料★

◆取り扱いキャラクター◆

＊ウッディ・プライド
＊バズ・ライトイヤー

◆対応機種◆

＊Airpods第一世代
＊Airpods第二世代

◆素材◆

＊シリコン

【注意事項】

※ ※こちらの商品はケースのみとなります。
本体は付属しておりません。

※※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れやプリントミス
傷などがある場合がございます。

※※海外製品にご理解頂ける方のみの
ご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので
詳しくはお問合せください。

◆返金返品について◆
お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

#トイストーリー　#ウッディ・プライド　#ウッディ
#バズ・ライトイヤー　#バズ　#ディズニー　
#AirPods #AirPodsケース　#AirPodsカバー"
29,289,3,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,千葉県,9000,1,3.0,"Wireless Charging Case for AirPods MR8U2J/A 
※イヤホンは付属しておりません
※ワイヤレス充電ケースのみの商品となります

新品未使用、日本国内正規品、PSE適合品です。
間違えて購入したためシュリンクフィルム１辺カットしてあります。（写真３、開封途中で気が付きました）
Apple 純正品 メーカー保証 第二世代対応 PSE適合品

お支払い確認後、24時間以内に宅急便コンパクトで発送いたします。
新品や状態の良いものを送料無料で出品しているので値下げ交渉はご遠慮ください。即購入歓迎です。"
30,1,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,899,0,6.0,"⚠こちらは訳ありB級品です⚠

新品未使用品ですが、プリントミスや作りの粗さがあります。
詳細は3～4枚目の画像をご覧ください。

格安での出品の為、返品返金、交換等は一切行っておりません。
必ず説明文を最後までお読み頂き、ご理解の上ご購入をお願いします。
即購入の場合は訳あり品にご理解いただいたと判断しますのでご了承ください。


大人気ボブのAirpodsケースです(o^∀^o)
ケースを付けたまま充電も可能★

可愛いお揃いのストラップ付いてます♡

※本体は付属しておりません。

＊＊対応機種＊＊

・Airpods第一世代
・Airpods第二世代

＊＊素材＊＊
・シリコン

※こちらは海外製品の為、
製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。

＊＊配送方法＊＊
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。詳しくはお問合せください。

返金返品はお受けしておりませんので商品にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ミニオンズ　#ミニオン　#ボブ　#Apple　#アップル　#エアポッズ"
31,122,2,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,愛知県,15000,1,5.0,"AirPodsとマジックキーボードのセット販売です。
どちら今年購入したものです。
AirPods本体は1度洗ってしまい、Siriの返信音が小さくなってますが音楽を聴く分には全く問題がありません。
充電ケースもカバーをして使用してましたので新品同様の美品です。
マジックキーボードは、背面とキーボードの一部に汚れがありますが機能には全く問題ありません。
充電器と梱包箱付属致します。

ワイヤレスイヤホン
apple 
mac
iMac"
32,473,2,1,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,奈良県,7980,1,,"アップル エアーポッズ です。

★ちょっと怖い話★
こちらをご覧の方はおそらく片耳を故障、又は紛失されたと思います。

知ってますか？

エアーポッズって、片耳だけ買っても使えません。

おいおい！なんで販売してるんだよ。
というコメントが来そうですが、、

正しくは

買ってから
「リセット・再設定」

が必要です。

それが厄介で、
本物でも新品でも、
正しい手順で行っても
できないことがあります。

airpodsは特殊な商品です。
設定サポートもしない格安出品者からの購入でお金をドブに捨てる前に
よく検討下さい。


★当方で購入のメリット★

①発送前に最終の接続確認を実施！
そのためリセット・再設定成功率は飛躍的に向上！

②リセットできない場合の解決方法をアドバイス

③どうしてもリセットできない場合、返品可能。（評価前のみ。返品の送料は御負担下さい）

④全てシリアルナンバーを管理。必要に応じお伝えします。

⑤お互い納得いくまできちんと最後まで対応します。評価後だと気づきにくいので、評価前にご相談下さい。
評価を参考下さい。

なお、普通評価の方出ましたが、
音信不通のため、当方も対応できませんでした。
評価前でしたら、柔軟に対応できます。

★下記商品説明★
ケースから一度出しただけの新品です。

左耳のみの出品。
ケース、右耳、箱、ライトニングケーブルはつきません。
ご注意ください。

型番 MV7N2J/A

両耳とも世代を揃える必要があるので、
第1世代と併用不可。

24時間以内発送。

安心のメルカリ便なので郵送事故も保証！

なお、片方だけ購入した場合、下記の手順でリセットと再設定が必要です。
他サイトから購入でも必須の手順です。

１．AirPodsのリセット方法(初期化) 
両耳を専用ケースに入れ、
ケース背面の「設定ボタン」を長押しする。
 (白色→オレンジ色→白色点滅になるまで)  

２．AirPodsとiPhoneを再設定(ペアリング) 
BluetoothをオンにしたiPhoneと 
AirPodsを近づけて、ケースを開けると 
iPhoneの画面上に接続画面が表示されます。 
「接続」をタップするとiPhoneと再接続できます。

Apple AirPods 第2世代

バラ売り
紛失
無くした
片耳
左耳だけ"
33,12,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,4.0,"【こちらはピグレットの出品ページです。】
※※※即購入の場合はこちらの商品になります※※

別ページにプーさんも出品しております！

可愛いピグレットのAirpodsケースです‪(*ˊᵕˋ* )
ケースを付けたまま充電も可能♪

※こちらの商品はケースのみとなります。
本体は付属しておりません。


★新品未使用・送料無料★

◆取り扱いキャラクター◆

・プーさん
・ピグレット

◆対応機種◆

・Airpods第一世代
・Airpods第二世代

◆素材◆

・シリコン


※こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における
多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）

お客様都合での返金返品はお受けしておりませんのでご希望の種類にお間違いがないか必ずご確認くださいませ。"
34,485,6,1,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,埼玉県,19500,1,3.0,"【内容】
・Apple正規品のAirPordsです。型番はMV7N2J/A
・購入日(商品出荷日)は2019年10月5日です。
・購入より１年間メーカー保証があります。
・購入証明書のコピー(個人情報は伏せます)をお付け致します。


【注意点】
・値下げ、オファー対応不可。
・即購入可。コメントは不要です
・ワイヤレス充電モデルではありません
・ビニール(シュリンク)は剥がしていません。未開封品になりますので、初期不良等はメーカーへお願い致します。
・配達希望日は、可能な限り対応させていただきます。

【検索用】
エアポッズ エアポッツ アップル iPhone ワイヤレスイヤホン with Charging Case 充電器 エアーポッツ エアーポッズ lightning macipadBluetooth対応 マイク付き airpod air pod air pods エアーポッド エアーポット 第二世代 第２世代 新型AirPods アップル純正 Bluetooth対応 充電ケース 充電ケーブル PSEマーク取得済 『魔法のようなワイヤレス』airpods2 新型airpods Chargecase lightning 
mac ipad watch イヤホン 第2世代Apple airpods
エアポッツ エアポッズ2 ワイヤレス 第2世代 iPad"
35,351,8,2,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,埼玉県,17980,1,2.0,"Apple製
最高級品ワイヤレスイヤホン
AirPods2
定価19,580円
【完全正規品】となります。
MV7N2J/A
 Apple AirPods Charging Case
※ワイヤレス充電器タイプではございません。

基本的には入金後すぐに発送が出来ることが多いです。
仕事や時間帯によっては当日にならないため、発送出来なかったことでクレームはご遠慮くださいませ。
よろしくお願いします。


完全新品未開封品として出品致します。
シュリンク付きのため何も封を開けていない状態となります。
※送料と梱包費用も無料で承っております。

値下げは不可となります。
この文を読まずに値下げ交渉した場合は、回答せずに質問を削除致しますのでご了承お願いします。
複数個ご購入の場合、送料分など少しお値引きは可能となります。
また、意味不明な質問に関してもコメントを削除させて頂きます。

到着の時間帯希望がある場合は必ず、購入後最初のコメントにて指示をお願いします。
すぐに発送の場合もございますので、後でご連絡頂いても対応致しかねますので予めよろしくお願いします。

☆対象機種目安
iPhone11
iPhone11 Pro
iPhone11 Pro MAX
iPhoneXs MAX
iPhoneXs
iPhoneXR
iPhoneX
iPhone8
iPhone8 Plus
iPhone7

関連ワード
第2世代
第二世代
エアーポッツ
エアーポッズ
Bluetooth
ブルートゥース
イヤホン
イヤフォン
最新エアーポッヅ
最新エアーポッド
新型Airpods
新型エアーポッズ
エアーポッツ
エアーポッズ
エアポッヅ
エアポッズ
エアポッツ
エアーポッヅ 正規品
エアーポッヅ正規品
エアーポッズ正規品
エアーポッズ 正規品"
36,321,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,埼玉県,18699,1,3.0,"第二世代の最新モデル、大手量販店で購入の新品未開封品です。

型番 MV7N2J/A


宅急便コンパクトで発送予定です。

複数あるのでシリアルナンバーが異なる場合があります。（開示可能です。）残り@2つ
同梱で二つ目以降400円値引き可能です。

宜しくお願い致します。"
37,141,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,22999,0,6.0,"アップル 純正品 エアーポッズ Apple AirPods with Charging Case MV7N2J/A
2019年3月発売 第2世代
ワイヤレスのイヤホンに、ライトニングケーブル接続の充電ケースが付いた2019年モデルです。
※ワイヤレス充電のタイプではありません。
新品の未使用、未開封の商品です。
商品の外箱が密封されている透明の保護フィルムもはがしていません。
送料は無料です。
ご購入頂いたのち、24時間以内の商品の発送が可能です。
コメントなしの即購入可です。
PSEマークあり
※人気商品のため、オファーやお値下げのコメントはご遠慮下さい。

・ワイアレスの第二世代、AirPods2の登場です。AirPod2は取り出すだけで、iPhoneやiPadなどのデバイスと組み合わせて使えます。エアポッズは耳につけるだけで一瞬でつながります。エアポッドは様々な面で、他のワイアレスイヤフォンとは違います。

・AirPodは、あなたのアイフォンやアップルウオッチに瞬時につながり、スムーズに切り替えられます。アイパッドやマックでAir Podsを聴きたい時も、それらのデバイス上でAir Podを選ぶだけです。

・ワンタップの簡単な設定で無線のBluetoothにより接続、エアーポッツが自動でオンになり、無線接続された状態になります。エアーポッドは使い方も簡単です。エアーポットのイアホンを耳に装着するとそれを感知し、ブルートゥースによりワイアレス接続。air potsのイヤフォンを耳から外すと一時停止します。air potは両耳でも片耳だけでも使えるので、販売者のptamaも実際にとても便利に使用しています。

・エアポッツはSiriを一段と簡単に使えるようになりました。エアポットは「Hey Siri」と声をかけるだけでアイホンを取り出さなくてもSiriがお手伝いします。

・進化したairpotsを動かすのは、まったく新しいApple H1チップ。第２世代のairpotはデバイスとのワイヤレス接続がさらに速くなり、イアフォンの性能が安定しました。

※他会員の写真や文章の全部又は一部を無断で使用することはメルカリの規則に反しますので、おやめ下さい。"
38,289,2,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1450,0,6.0,"お待たせしました♡
大人気トイストーリーシリーズのAirpods入荷しました///
しっかりした素材で本体を保護してくれます。
こちらのシリーズはお揃いのストラップ付きです。

〈〈こちらはバズ・ライトイヤーのページです〉〉
※即購入の場合は上記の商品の発送になりますm(__)m
他の種類をご希望の方はコメントもしくは、
プロフィールから飛んでいただくようお願いします。

注意 ;AirPods本体は付属しておりません！


★新品未使用・送料無料★

◆対応機種◆

・AirPods第一世代
・AirPods第二世代


◆取り扱いキャラクター◆

・ウッディ
・バズ・ライトイヤー

◆素材◆

・シリコン

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における
インク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんのでご希望の機種やデザインにお間違いがないか必ずご確認ください。

#トイストーリー　#ウッディ　#バズ・ライトイヤー　#バズ　#ディズニー　#AirPods #AirPodsケース　#AirPodsカバー"
39,289,2,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1450,0,6.0,"お待たせしました♡
大人気トイストーリーシリーズのAirpods入荷しました///
しっかりした素材で本体を保護してくれます。
こちらのシリーズはお揃いのストラップ付きです。

〈〈こちらはウッディのページです〉〉
※即購入の場合は上記の商品の発送になりますm(__)m
他の種類をご希望の方はコメントもしくは、
プロフィールから飛んでいただくようお願いします。

注意 ;AirPods本体は付属しておりません！


★新品未使用・送料無料★

◆対応機種◆

・AirPods第一世代
・AirPods第二世代


◆取り扱いキャラクター◆

・ウッディ
・バズ・ライトイヤー

◆素材◆

・シリコン

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における
インク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんのでご希望の機種やデザインにお間違いがないか必ずご確認ください。

#トイストーリー　#ウッディ　#バズ・ライトイヤー　#バズ　#ディズニー　#AirPods #AirPodsケース　#AirPodsカバー"
40,1,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,5.0,"★こちらピグレットの出品ページです★

※※即購入の場合↑こちらになりますのでご注意下さい！！※※

他のキャラクターをご希望の方はお問い合わせ頂くか、プロフィールからご希望のページでご購入下さい。

□□□□□□□□□□□□□□□□□□□□

くまのプーさんとピグレットの可愛いAirpodsケースです♪
お揃いのストラップが付いて、ケースを付けたまま充電も出来ます！

※本体は付属しておりません。

＊＊対応機種＊＊

・Airpods第一世代
・Airpods第二世代

＊＊素材＊＊

・シリコン

※こちらは海外製品の為、
新品未使用品でも製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。
返金返品はお受けしておりませんのでご希望の種類にお間違いがないか必ずご確認ください。

＊＊配送方法＊＊
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。詳しくはお問合せください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#くまのプーさん　#プーさん　#ピグレット　#Apple　#アップル　#エアポッズ"
41,48,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,茨城県,19000,1,4.0,"値下げしました

売れなかったら
少しずつ値下げしていくつもりなので
無茶な値下げは勘弁してください

エアポッズ　AirPods 第二世代　MV7N2J/A 新品未開封

外装フィルム付
ワイヤレス充電非対応

宅急便コンパクトで発送
プチプチ梱包

よろしくお願いします。


Apple AirPods with Charging Case 
型番 MV7N2J/A 
第2世代 Apple純正品

新品未開封

保証は、新品の為、
Appleサポートにご登録頂き、
購入者様との対応となります。

☆対象機種目安
iPhone11
iPhone11 Pro
iPhone11 Pro MAX
iPhoneXs MAX
iPhoneXs
iPhoneXR
iPhoneX
iPhone8
iPhone8 Plus
iPhone7

関連ワード

第2世代
第二世代
エアーポッツ
エアーポッズ
Bluetooth
ブルートゥース
イヤホン
イヤフォン
最新エアーポッヅ
最新エアーポッド
新型Airpods
新型エアーポッズ
エアーポッツ
エアーポッズ
エアポッヅ
エアポッズ
エアポッツ
エアーポッヅ 正規品
エアーポッヅ正規品
エアーポッズ正規品
エアーポッズ 正規品"
42,1,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,5.0,"★こちらプーさんの出品ページです★

※※即購入の場合↑こちらになりますのでご注意下さい！！※※

他のキャラクターをご希望の方はお問い合わせ頂くか、プロフィールからご希望のページでご購入下さい。

□□□□□□□□□□□□□□□□□□□□

くまのプーさんとピグレットの可愛いAirpodsケースです♪
お揃いのストラップが付いて、ケースを付けたまま充電も出来ます！

※本体は付属しておりません。

＊＊対応機種＊＊

・Airpods第一世代
・Airpods第二世代

＊＊素材＊＊

・シリコン

※こちらは海外製品の為、
新品未使用品でも製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。
返金返品はお受けしておりませんのでご希望の種類にお間違いがないか必ずご確認ください。

＊＊配送方法＊＊
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。詳しくはお問合せください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#くまのプーさん　#プーさん　#ピグレット　#Apple　#アップル　#エアポッズ"
43,87,0,1,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,8.0,"【こちらはプーさんの出品ページです。】

上記商品でお間違えなければ、即購入OK☆

。* ❤︎…新品未使用・送料無料…❤︎*。

とってもかわいい♪♪
プーさんのAirpodsケースです♪
可愛いストラップ付き♡
ケースを付けたままでの充電も可能！！！

プーさんとピグレットの2種類取り扱ってますのでお揃いで持っても可愛いです♡♡

※こちらの商品はケースのみとなります。
本体は付属しておりません。

☆取り扱いキャラクター⤵︎ ⤵︎
・プーさん
・ピグレット
ご希望のキャラクターがありましたら、
コメントよりお知らせ下さい。

☆対応機種⤵︎ ⤵︎
・Airpods第一世代
・Airpods第二世代

☆素材◆⤵︎ ⤵︎
・シリコン

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れや
プリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみ、
ご購入をお願いします。

☆配送方法⤵︎ ⤵︎
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#くまのプーさん　#プーさん　#ピグレット　#Apple　#アップル　#エアポッズ"
44,73,2,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,東京都,6333,1,3.0,"AirPodsをご覧いただきありがとうございます。
 第二世代　正規品　充電器のみ販売
不具合などは一切なく、充電持ちも良く、正常に使えます。
即購入して頂いて大丈夫です！
迅速に対応させて頂きます。
箱、イヤホン、ケーブルは付きません。
よろしくお願い申し上げます。

□設定方法
   ①ケースにイヤフォンを入れます。
   ②裏ボタンを長押しし、リセットします。
   ③画面に新規のairpodsとして表示されるので接続。

   基本的に新品のものと手順は同じです。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth

ー正規品-wireless充電は非対応です。"
45,1676,100,35,未使用に近い,送料込み(出品者負担),未定,滋賀県,17000,1,5.0,"【商品詳細】

　商品
アップル純正品
正規品です。

偽物は、販売しません
ご案内下さい。

【未開封/未使用】Apple アップル AirPods with Charging Case エアーポッズ
第2世代 MV7N2J/A 
ワイヤレス受電非対応モデル


商品状態

アップルサポート未登録です。

おまけ付き　
エアーポッズシリコン素材ケース
カラー→ブラック
前のLEDランプが見えるタイプ
ラッカ防止、衝撃吸収、

新品　イヤホンカバー　ホワイト
落ち防止2セット
4個入り


一度30分程度使用したのみです。"
46,585,14,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,4.0,"可愛いくまのプーさんのAirpodsケースです♪
プーさんとピグレットの2種類ありますのでお揃いもOK！
ケースを付けたまま充電も可能です★

可愛いお揃いのストラップ付♡

※こちらの商品はケースのみとなります。
本体は付属しておりません。

【こちらはピグレットの出品ページです。】
※コメントなしの即購入の場合上記の種類になります※
他にも種類がありますのでご希望の方はコメントにてお知らせくださいませ(^^)

★新品未使用・送料無料★

プーさんとピグレット2種類ありますのでピグレットご希望の方はコメント欄にてお知らせください♪

シリコン素材でできており、傷や衝撃からAirpodsを守ります☆

Airpods第一世代、第二世代に対応しております。

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における
多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。


配送は普通郵便（定形外）にて行います。
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんのでご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　
#Airpodsケース　
#Airpodsカバー　
#ディズニー　
#くまのプーさん　
#ピグレット　
#Apple

agpjd6"
47,87,0,1,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,0,8.0,"【こちらはピグレットの出品ページです。】

上記商品でお間違えなければ、即購入OK☆

。* ❤︎…新品未使用・送料無料…❤︎*。

とってもかわいい♪♪
ピグレットのAirpodsケースです♪
可愛いストラップ付き♡
ケースを付けたままでの充電も可能！！！

プーさんとピグレットの2種類取り扱ってますのでお揃いで持っても可愛いです♡♡

※こちらの商品はケースのみとなります。
本体は付属しておりません。

☆取り扱いキャラクター⤵︎ ⤵︎
・プーさん
・ピグレット
ご希望のキャラクターがありましたら、
コメントよりお知らせ下さい。

☆対応機種⤵︎ ⤵︎
・Airpods第一世代
・Airpods第二世代

☆素材◆⤵︎ ⤵︎
・シリコン

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れや
プリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみ、
ご購入をお願いします。

☆配送方法⤵︎ ⤵︎
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#くまのプーさん　#プーさん　#ピグレット　#Apple　#アップル　#エアポッズ"
48,17,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1120,1,3.0,"♡可愛いくまのプーさんのAirpodsケース♡
★ケースを付けたまま充電も可能です★

カバーとお揃いのストラップ付( ﹡・ᴗ・ )b
✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

※※こちらはピグレットの出品ページです。
プーさんをご利用の方はプロフィールから
プーさんの出品ページをご覧下さいませ。

(ご希望でしたら専用ページお作り致します)

✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

★新品未使用・送料無料★

◆取り扱いキャラクター◆
(くまのプーさんシリーズ)

・プーさん
・ピグレット

◆対応機種◆

・Airpods第一世代
・Airpods第二世代

◆素材◆

・シリコン

【注意事項】

※ ※こちらの商品はケースのみとなります。
本体は付属しておりません。

※※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れやプリントミス
傷などがある場合がございます。

※※海外製品にご理解頂ける方のみの
ご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので
詳しくはお問合せください。

◆返金返品について◆
お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

✼••┈┈••✼••┈┈••✼••┈┈••✼••┈┈••✼

#Airpods　#Airpodsケース　#Airpodsカバー　
#ディズニー　#くまのプーさん　#プーさん　
#ピグレット　#Apple　#アップル　#エアポッズ"
49,13,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,長野県,3999,1,3.0,"JPRIDEさんから発売されている
True Wireless Earphone 第2世代です。

今週の土日のみ定価より1000円値引きしてのご提供させてもらいます！
今だけこの価格で取り引きいたしますのでぜひお考え下さい！

間違えて1台買うつもりが2台注文してしまったので1つ出品致します。新品、付属品全て有です！

自分も今これを使っていますが音質はとても良く高級イヤホンと引きを取らない程で、バッテリーのもちも長く、コンパクトで非常に使い勝手が良いイヤホンです。

AirPodsなど高級イヤホンは高くて手が出せないけれど、いい音で音楽を楽しみたい、そういう方に本当にオススメします！

気になることがあればコメントよろしくお願いします！




【 第二世代 完全ワイヤレスイヤホン (JPRiDE) TWS-520 】Red Dot Award 受賞デザイン ( iPhone Android 対応) 最新 Bluetooth 5.0 【イヤホンのみで 6.5 hrs ~ 連続再生 (旧モデル比 ２倍 ~ 1.5倍) 】 Bluetooth イヤホン 高音質 AAC オーディオ対応 防水 IPX5 ハンズフリー通話 各種音声アシスタント対応 【JPRiDE @ 東京発オーディオブランド】




※即購入OK
※撮影の為に開封済み

#イヤホン
#Bluetooth
#JPRIDE
#ワイヤレスイヤホン
#完全ワイヤレス"
50,181,12,2,目立った傷や汚れなし,送料込み(出品者負担),未定,京都府,7555,1,2.0,"第二世代ワイヤレス充電器
美品ー正規品-wireless充電は対応です。
不具合などは一切なく、充電持ちも良く、正常に使えます。


AirPodsをご覧いただきありがとうございます。
こちらはアップルのイヤフォンです。
即購入して頂いて大丈夫です！
迅速に対応させて頂きます。
エアーポッズ第二世代
充電器のみの出品です。
箱は付きません。
よろしくお願い申し上げます。


□設定方法
   ①ケースにイヤフォンを入れます。
   ②裏ボタンを長押しし、リセットします。
   ③画面に新規のairpodsとして表示されるので接続。

   基本的に新品のものと手順は同じです。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth"
51,84,4,2,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,大阪府,20500,1,3.0,"エアポッズ　AirPods 第二世代　MRXJ2J/A 新品未開封

外装フィルム付


らくらくメルカリ便
プチプチ封筒

よろしくお願いします。


Apple AirPods with Charging Case 
型番 MRXJ2J/A 
第2世代 Apple純正品

新品未開封


☆対象機種目安
iPhone11
iPhone11 Pro
iPhone11 Pro MAX
iPhoneXs MAX
iPhoneXs
iPhoneXR
iPhoneX
iPhone8
iPhone8 Plus
iPhone7

関連ワード

第2世代
第二世代
エアーポッツ
エアーポッズ
Bluetooth
ブルートゥース
イヤホン
イヤフォン
最新エアーポッヅ
最新エアーポッド
新型Airpods
新型エアーポッズ
エアーポッツ
エアーポッズ
エアポッヅ
エアポッズ
エアポッツ
エアーポッヅ 正規品
エアーポッヅ正規品
エアーポッズ正規品
エアーポッズ 正規品"
52,365,4,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,千葉県,6900,1,9.0,"評価をご参照下さい。正規品新品で発送も迅速に対応しますのて、ご安心頂けると思います。
申し訳ありませんが値下げはできません。ご了承ください。コメントなしで購入OKです。

※2019年モデル第2世代正規品airpods
右耳イヤホンのみの販売です。充電ケースや、純正の箱、説明書は付属しません。

☆新品未使用品です。

安心、安全のメルカリ便にて発送をさせて頂きます。
ゆうパケットでポストに投函されます。

★airpodsイヤホンに「A2031」「A2032」
いずれかの刻印がある
もしくは充電ケースにセットsiriが反応すれば
第2世代です。

第1世代のイヤホンとの併用はできません。

よろしくお願い致します。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth
第二世代"
53,365,4,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,千葉県,6900,1,9.0,"評価をご参照下さい。正規品新品で発送も迅速に対応しますのて、ご安心頂けると思います。
申し訳ありませんが値下げはできません。ご了承ください。コメントなしで購入OKです。

※2019年モデル第2世代正規品airpods
右耳イヤホンのみの販売です。充電ケースや、純正の箱、説明書は付属しません。

☆新品未使用品です。

安心、安全のメルカリ便にて発送をさせて頂きます。
ゆうパケットでポストに投函されます。

★airpodsイヤホンに「A2031」「A2032」
いずれかの刻印がある
もしくは充電ケースにセットsiriが反応すれば
第2世代です。

第1世代のイヤホンとの併用はできません。

よろしくお願い致します。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth
第二世代"
