,is_free_shipping,product_name,start_price,end_price,is_prompt,start_time,end_time,timedelta,bidders,setsumei,good,bad,capture_count
20,1,新品未開封！第2世代アップル Apple AirPods エアーポッズ 第2世代 with Wireless Charging Case MRXJ2J/A,15000,20000,1,2019-10-29 14:05:02,2019-11-02 04:40:35,86.0,4,商品に興味をもっていただき、ありがとうございます。以下お読みいただき、入札をお待ちしています。【商品の説明】ブランド・メーカー : Apple型番: アップル Apple AirPods エアーポッズ 第2世代 with Wireless Charging Case MRXJ2J/A【商品の状態】使う前に新商品が発売されたので、買い替えの為出品します。新品未開封の為、ノークレームノーリターンでお願いします。注意事項 :【その他】不明点はご質問ください。,408,0,2
21,0,【新品未開封】MWP22J/A AirPods Pro with Wireless Charging Case【第2世代】,34800,35200,1,2019-11-01 13:57:51,2019-11-02 03:37:31,13.0,1,AirPods with Charging Case MV7N2J/A2019年10月購入品新品未開封レターパックプラスにて発送予定です10月30日発売の最新型です。,889,12,0
22,1,◆【新品・特価】◇色ブラック L-park Apple AirPods ケース 第2世代 カバー シリコン 保護 iPhone X,647,647,1,2019-10-31 23:46:18,2019-11-01 20:16:50,20.0,1,◆【新品・特価】◇色ブラック L-park Apple AirPods ケース 第2世代 カバー シリコン 保護 iPhone X商品説明【モニター価格】現在モニター価格で販売しております。【薄さと防振の両立】カバーの薄さは1.5mmと厚くならないように設計されており、しっかり防振しAirPodsを守ります。【防塵栓】充電の差込口には防塵栓があり、ほこりなどの侵入を防ぎます。AirPods第２世代で使用できるケースで、ワイアレス充電も対応しております。【カラビナ付き】カラビナがついているので、お手持ちのバックなどに装着し損失防止。充電器も持ち運びが楽になりました。【しっかりフィット】ぴったりと隙間なくAirPodsにフィットします。※本商品はケースカバーのみです。AirPodsではありません。◆【新品・特価】◇色ブラック L-park Apple AirPods ケース 第2世代 カバー シリコン 保護 iPhone XS/iPhone XS Max/iPhone XR/iPhone X / iPhone8 / 8 Plus / iPhone7 / 7 Plus エアー ポッズ/エアーポッド 専用(ブラック) 色: ブラック  ブランド: L-park ◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇送料◇全国どこでも送料無料となっております。◇支払方法◇・Yahoo！かんたん決済でのみ受け付けております。予めご了承ください。・入金確認後24時間以内で商品を発送いたします。◇発送詳細◇ご入札前に必ずお読み下さい・複数同時購入された場合でも、送料は無料となっております。・代引き、配送業者や発送方法のご指定（同梱、個別発送の指定など）、直接の受渡し対応、お届け時間帯の指定、領収書発行、局留め/営業所留め/コンビニ留め、落札後の送料交渉、ご返金、その他こちらの条件に記載の無いイレギュラー対応は受け付けておりません。・倉庫にて在庫の方しっかりと管理しております。・配送方法に関してはご指定頂けませんが、大手の配送会社で配送しますので、ご理解ください。・大量発送時等はDM便、ゆうパケット等でも追跡番号がつかない場合もあります。・ご入札頂いた方は上記をご理解いただいているものとさせて頂きますので落札後の送料交渉やご返金は承れません。◇注意事項◇・マイナス評価の多い方、新規の方は削除させて頂く事もありますのでご了承下さい。・万が一破損不良等があった場合には1到着3日以内であれば、ご対応いたします。その際はお手数ですが、「取引ナビ」よりご連絡をお願いします。・宛先不明による返送や一方的に着払い返送された商品につきましては一切受け取り出来ません。返送された商品の再発送も不可となりますので宛先住所に誤りが無いかご確認下さい。また評価からご連絡された場合も同様に対応致しませんのでご注意下さい。 ・商品の使用方法や設定方法などの販売以外のアフターフォロー対応は行っておりません。 ◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆◇◆貴重なお時間を割き、最後までご高覧いただきまして有難うございました。この他にも一つ一つ真心を込めて商品を出品しております。よろしければ下記のマイ・オークションよりご覧ください。,1013,8,0
23,1,新品 未開封 Apple AirPods with Charging Case 第2世代 MV7N2J/A ワイヤレスイヤホン,16500,17500,1,2019-10-30 09:10:37,2019-11-01 14:04:58,52.0,2,ご覧いただきありがとうございますApple AirPods with Charging Case MV7N2J/A 第2世代 ワイヤレスイヤホン新品 未使用 未開封品速やかな発送を心掛けています,2387,4,3
24,0,☆★期間限定SALE★☆新品☆未使用★ ケース AirPods N-K7 AirPods第1世代と第2世代に対応 (ブルー) TALENANA エアーポッズ 用,241,341,1,2019-10-31 12:16:53,2019-11-01 11:16:17,22.0,1,▼商品詳細▼AirPods ケース TALENANA エアーポッズ 用 シリコンケース 5点セット 全面保護カバー 落下防止 耐衝撃 装着充電可能 防水 防塵 カラビナ付き AirPods第1世代と第2世代に対応 (ブルー)              YOFITAR                            airpods                            TALENANA               ●お支払い代金【落札代金】＋【送料】＝【お支払い代金】 送料は全国一律　1280円となります。●お支払い方法 Yahoo！かんたん決済●発送方法ヤマト運輸、ゆうバック、佐川急便等。 ※局留め、その他の商品との同梱や領収証の添付はお受けできませんこと予めご了承下さい。,149,1,0
25,1,送料無料/おまけあり/第2世代/第二世代/2019/新型/新品未使用/正規品/左耳のみ/左のみ/左側のみ/Apple AirPods/エアーポッズ/アップル/b,7000,7000,1,2019-10-31 20:39:27,2019-11-01 08:57:45,12.0,1,送料無料■左耳のみ■第2世代、新型のAirPods（2019年版）■新品未使用■Apple正規品 ■おまけとして、写真にうつっているイヤピース（両耳）をお付けします。,663,37,0
26,1,送料無料/おまけあり/第2世代/第二世代/2019/新型/新品未使用/正規品/左耳のみ/左のみ/左側のみ/Apple AirPods/エアーポッズ/アップル/ノ,7000,7000,1,2019-10-31 11:04:49,2019-10-31 15:36:30,4.0,1,送料無料■左耳のみ■第2世代、新型のAirPods（2019年版）■新品未使用■Apple正規品 ■おまけとして、写真にうつっているイヤピース（両耳）をお付けします。,663,37,0
27,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetooth,1,19000,1,2019-10-28 01:58:23,2019-10-31 12:58:23,83.0,33,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りになります。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
28,1,新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A,17000,17000,1,2019-10-30 06:58:41,2019-10-31 12:52:40,29.0,1,新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A商品説明新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A になります。新品未使用未開封品新品未開封品の為、初期不良がありました場合落札者様よりメーカーにお問合せをお願い致します。注意事項画像のものが全てとなります。 画像に別のものが映り込んでいる場合は出品タイトルもしくは商品説明に含まれている物のみが対象となります。ノークレーム、ノーリターン、ノーキャンセルでお願いいたします。完璧な商品をお求めの方、神経質な方の入札はご遠慮ください。支払方法■Yahoo!かんたん決済 こちらの商品案内は 「■@即売くん5.20■」 で作成されました。この他にも出品しておりますので宜しければご覧ください。,451,3,0
29,1,【新品未開封】ワイヤレス AirPods2 第2世代 MRXJ2J/A エアーポッズ,18500,19000,1,2019-10-30 02:10:15,2019-10-31 12:10:15,34.0,1,【新品未開封】ワイヤレス AirPods2 第2世代 MRXJ2J/A       □商品詳細        1ヶ月程前に購入したのですが全く使うことがなかったので出品します。         □支払詳細        Yahooかんたん決済         □発送詳細             + + +　この商品説明は オークションプレートメーカー２ で作成しました 　+ + +No.202.003.004,79,6,3
30,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品,6900,6900,1,2019-10-29 14:06:40,2019-10-31 09:04:19,42.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品になります。※充電ケースのみになります。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックライト 全国一律送料 370円（追跡番号有り 保証無し）レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
31,0,Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品,7000,7000,1,2019-10-29 14:02:59,2019-10-31 08:36:36,42.0,1,Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品Apple純正 AirPods 第2世代 右 イヤホン MV7N2J/A 右耳のみ 新品未使用品になります。※右耳のみになります。ご注意下さい。配送は以下にて行います。定形外 全国一律送料120円（追跡番号無し 保証無し）スマートレター 全国一律送料 180円 （追跡番号無し 保証無し）レターパックライト 全国一律送料 370円（追跡番号有り 保証無し）レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
32,1,新品同様 Apple アップル AirPods2 エアーポッズ 第2世代 MV7N2J/A アップル純正 Bluetooth with Charging Case ワイヤレスイヤホン,14900,14900,1,2019-10-31 01:31:14,2019-10-31 05:41:08,4.0,1,美品、数回使用のみ。箱等付属品すべてあります。,101,4,3
33,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,19000,1,2019-10-29 15:39:52,2019-10-30 15:40:11,24.0,21,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～*さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
34,0,◇大黒屋◇新品未開封◇Apple AirPods with Wireless Charging Case 第2世代 MRXJ2J エアーポッズ,1,17000,0,2019-10-23 02:26:00,2019-10-30 13:25:49,178.0,44,商品説明◇商品名◇Apple AirPods with Wireless Charging Case 第2世代 MRXJ2J/A エアーポッズ◇商品の状態◇新品未開封画像にてご判断、ご理解いただけた方のみご入札ください。注意事項◇お取引きにつきまして◇オークション終了後24時間以内のご連絡をお願いいたします。ご落札後、ご連絡をいただけないイタズラ入札が増加しております。入札者様の評価が「新規」「一桁台」「トータルで悪い評価の方」「悪い評価の多い方」の場合など、不正入札と判断した場合には「入札の取り消し」「落札者都合の削除」処理をさせていただきます。「新規」「一桁台」「トータルで悪い評価の方」「悪い評価の多い方」によるご入札の際は、質問欄より必ずご連絡をお願いいたします。◇評価につきまして◇評価不要のご落札者様より多くご指摘いただきましたので、評価につきましては弊社へ評価いただいた方のみ、折り返す形にさせていただいております。評価不要のご落札者様は、弊社への評価をお控えください。上記ご理解いただけた方のみ、ご入札お願いいたします。お客様情報◇オーダーフォームご入力◇ ご落札後はヤフーからのメールを必ずご確認いただき、オーダーフォームへのご入力をお願いいたします。オーダーフォームへのご入力をいただけないと、お取引を進める事ができません。サーバーなどの関係でメールが弊社に届かない、もしくはお客様メールアドレスに届かない場合がございます。 1営業日以内に落札案内等が無い場合は、お手数ですが連絡掲示板より再度ご投稿いただくか、メール等にて弊社までご連絡お願いいたします。弊社からのメールに対応不可の際には、連絡掲示板より1営業日以内に落札案内等、何らかのご連絡をさせていただきます。発送繊細◇発送方法◇佐川急便、全国一律880円になります。上記以外の発送方法、配送業者の指定はできません。納品書は同封されておりません、商品のみの簡易的な発送となります。ご理解頂ける方のみご入札ください。発送上に発生したトラブルに関しましては、配送業者様にお問い合せください。支払方法◇かんたん決済◇◇注意事項◇お支払はオークション終了より『 72時間以内 』に当方口座にて『 着金確認 』が取れる状態にお願いいたします。上記以外の支払方法の指定はできません。店舗情報◇お問い合わせ先◇〒339-0057埼玉県さいたま市岩槻区本町1-5-1 中島ビル1Fチケット大黒屋 岩槻駅前店℡ 048-749-6351営業時間 月～金 10：00～19：00 / 土日祝 10：00～18：00定休日：毎月7/17/27日古物許可証：埼玉県公安委員会第431250028259号酒類販売業免許：春法第1-456号店頭混雑時、営業時間外の対応はいたしかねます。お問い合わせにつきましては翌営業日となります。ご来店による直接のお取引はご遠慮いただいております。こちらの商品案内は 「■@即売くん4.80■」 で作成されました。この他にも出品しておりますので宜しければご覧ください。,248,0,2
35,0,【未開封/未使用】Apple AirPods with Charging Case Bluetooth ワイヤレスイヤホン 第2世代 MV7N2J/A ※サポート開始済み 10506403,9000,15500,0,2019-10-26 04:09:07,2019-10-30 13:13:49,105.0,10,■商品詳細  商品   【未開封/未使用】Apple AirPods with Charging Case Bluetooth ワイヤレスイヤホン 第2世代 MV7N2J/A ※サポート開始済み 10506403    メーカー保証   アップルサポート(推定)：2020年10月10日まで    内容物・付属品   完品,40540,190,2
36,1,新品　最新型 AirPods with Charging Case Apple純正 ワイヤレスイヤホン MV7N2J/A 第2世代　airpods2,16900,17900,1,2019-10-29 05:48:26,2019-10-30 12:48:26,31.0,2,新品●最新型 AirPods with Charging Case Apple純正 ワイヤレスイヤホン MV7N2J/A 正規品 2代目 未開封品シュリンクラップも外していません。複数型番がありますので、よくご確認の上、購入ください。以下の対応ができる方だけが入札してください ①落札後、24時間以内に連絡できること ②着払いですので、速やかに落札金額を支払うこと（遅くとも２日以内） いかなる理由にもかかわらず、支払いが確認できない場合には落札者都合で削除します ③受け取り後、すみやかに開梱し、商品を確認の上受け取り処理を行うこと ・少しでも気になる点があれば、事前に質問をお願いします。落札後に取引方法以外の質問があっても 一切回答しません。 ・商品説明に書かれている内容について質問があった場合には回答しません ・発送は週末に行います。着払い業者指定不可です※自己紹介ページを必ず確認し、同意の上でご入札下さい,245,19,0
37,1,Apple 純正 AirPods　第2世代　新品　MV7N2J/A 左耳,6800,6800,1,2019-10-29 00:20:35,2019-10-30 11:56:04,35.0,1,送料無料Apple AirPods with Charging Case MV7N2J/A 第２世代 ワイヤレスイヤホンPSEマークあり☆写真1枚目のイヤホン左耳のみです。☆右耳、箱、充電ケース、ケーブルは無し。ご注意下さい。新品未使用です。 2019年9月、国内ネットショップで購入した正規品です。商品詳細はアップル公式ページを参照ください。出品直後の値下げはいたしませんので、ご了承ください。,232,0,2
38,1,【送料無料】 Apple 純正品 AirPods2 第2世代 MV7N2J/A 左のみ L 新品,7000,7000,1,2019-10-29 13:23:43,2019-10-30 04:59:20,15.0,1,2019年10月購入品です。納品書のコピー付きです。充電ケース・ケーブル・説明書・外箱は付属しません。匿名、事故保証付きのネコポス発送予定です。未使用ですので、お問い合わせやクレームはすべてメーカーにお願いいたします。,232,1,2
39,1,【送料無料】【新品未使用品】第２世代Apple純正 airpods右のみR 国内正規品 右耳,7290,7290,1,2019-10-27 14:25:12,2019-10-30 04:51:00,62.0,1,【送料無料】【新品未使用品】第２世代Apple純正 airpods右のみR 国内正規品 右耳※第2世代のairpods右イヤホンのみの販売となります。A2032 A2031※箱は付属しません。大手家電量販店にて購入、国内正規品新品未使用品です。マイクが内蔵されており、装着したままの通話も可能です。アップルAppleエアポッズエアポッツBluetoothブルートゥース正規品純正品イヤホン右耳iphoneアイフォンiTunes第二世代,309,4,0
40,1,Apple 純正 AirPods　第2世代　新品　MV7N2J/A 充電ケース＋Lightningケーブルのみ イヤホン無し,6400,6400,1,2019-10-29 00:21:56,2019-10-29 23:03:09,22.0,1,Apple AirPods with Charging Case MV7N2J/A 第２世代 ワイヤレスイヤホン☆写真1枚目の充電ケース Lightningケーブルのみです。☆イヤホンは無し。ご注意下さい。新品未使用です。 商品詳細はアップル公式ページを参照ください。,232,0,2
41,1,【MobileFantasy】中古【新品同様】 Apple Airpods 第2世代 国内正規品 送料無料,1,16000,0,2019-10-25 05:20:22,2019-10-29 14:47:40,105.0,53,******ご覧頂きありがとうございます MobileFantasyです*****商品説明について◆商品名：Apple Airpods 第2世代 国内正規品◆商品状態：新品同様付属品：画像通り保証期間：2020年10月14日まで 動作確認済です、細かい点は素人検品なので見落としがある場合もあります。完璧な品お求めの方はご遠慮ください。ご了承の上の購入を願います。返品・返金は受け付けません。◆Yahoo！かんたん決済＊口座振込は承っておりません！◆配送方法について送料込みです（離島、沖縄を除く）◆商品の発送は入金確認した当日となります。但し、15時以降のご入金の場合、発送はよく営業日となります。また、日・祝祭日は発送出来ませんので、ご注意ください。最近台風の影響で発送遅れる場合もあるのでご了承ください。＊営業時間:月曜から土曜 10時から17時定休：日曜日・祝日発送後は発送完了、お荷物のをお知らせいたします。丁寧に梱包してお届け致します。◆返品・交換について◆商品は機能問題があったら、到着後5日以内にご連絡いただいた場合にお受けしております。当社側で確認させていただき、不良品であれば、当社にて同等品と交換させていただきます。（在庫がない場合は返金させていただきます）◆ご注文ミス、イメージ違いなどのお客様のご都合による、返品・交換はご遠慮頂いておりますので予めご了承ください。個人情報について◆当社はお客様よりご提示頂いた個人情報を、第三者に開示、譲渡、貸与いたしませんので、どうぞご安心してお買い物ください。注意事項◆ご質問やご不明な点は入札前にお願い致します。落札後のご質問には一切お受けできません。◆完璧な状態をご希望の方はご入札をお控えください。◆商品の修理、交換など一切お断り致します。◆時間帯等で返答が遅くなる場合があります。予めご了承ください。◆落札後は、ノークレーム、ノーリターンにてお願い致します。◆落札からの3日間以内に、ご入金がない場合は削除させていただくこともありますので、ご了承ください。,527,0,4
42,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイ フルワイヤレス ワイヤレス,1,22000,1,2019-10-26 13:25:33,2019-10-29 12:25:33,71.0,41,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い致します。* ～商品説明～*Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。自動でオンになり、自動で接続すべてのApple製デバイスで簡単に設定「Hey Siri」と声をかけるだけで瞬時にSiriへアクセスダブルタップで再生またはスキップ新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速くケースですばやく充電Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応豊かで質の高いオーディオと音声デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
43,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン 【純正】Bluetooth,1,24000,1,2019-10-26 13:24:39,2019-10-29 12:24:38,70.0,34,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型  【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ *Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。* 自動でオンになり、自動で接続* すべてのApple製デバイスで簡単に設定* 「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス* ダブルタップで再生またはスキップ* 新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く* ケースですばやく充電* Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応* 豊かで質の高いオーディオと音声* デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
44,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,19000,1,2019-10-26 13:24:33,2019-10-29 12:24:32,70.0,56,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～*さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
