,is_free_shipping,product_name,start_price,end_price,is_prompt,start_time,end_time,timedelta,bidders,setsumei,good,bad,capture_count
28,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】 ,1,19500,1,2019-11-10 00:04:18,2019-11-13 12:04:17,83.0,34,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
29,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,24000,1,2019-11-10 00:04:05,2019-11-13 12:04:05,84.0,43,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型  【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ *Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。* 自動でオンになり、自動で接続* すべてのApple製デバイスで簡単に設定* 「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス* ダブルタップで再生またはスキップ* 新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く* ケースですばやく充電* Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応* 豊かで質の高いオーディオと音声* デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
30,1,新品未開封アップル Apple MRXJ2J/A [AirPods（エアポッド） with Wireless Charging Case 第2世代 Bluetooth 完全ワイヤレスヘッドフォン],18800,18800,1,2019-11-11 10:02:31,2019-11-13 11:36:27,49.0,1,新品未開封未使用品です。・出品前にチェックはしておりますが、シミなどの見落としがある場合があります。・神経質な方の入札はご遠慮ください。・返品交換受付しません。,211,4,0
31,0,【新品・未開封】第2世代　　Apple AirPods　with Charging Case　MV7N2J/A　2019年10月購入,17000,17000,1,2019-11-10 01:33:42,2019-11-13 09:17:11,79.0,1,Apple Apple AirPods with Charging Case MV7N2J/A2019年10月頃に大手家電量販店にて購入しました新品・未開封品です発送は、レターパックプラス、ヤマト宅急便（コンパクト）を予定しています。,70,0,3
32,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品,7200,7200,1,2019-11-13 06:37:49,2019-11-13 09:03:30,2.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品セット内容純正充電ケース純正lighteningケーブル箱クイックスタートガイド※充電ケースとlighteningケーブルのみになります。ワイヤレス充電には対応していません。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
33,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品,7200,7200,1,2019-11-12 11:33:37,2019-11-13 04:54:00,17.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品セット内容純正充電ケース純正lighteningケーブル箱クイックスタートガイド※充電ケースとlighteningケーブルのみになります。ワイヤレス充電には対応していません。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
34,0,第2世代　新品未開封　Apple AirPods　with Charging Case　MV7N2J/Aエアーポッズ,13000,16500,0,2019-11-10 22:23:53,2019-11-12 13:37:56,39.0,8,第2世代　新品未開封　Apple AirPods　with Charging Case　MV7N2J/Aエアーポッズです。オークション終了後、24時間以内に初回連絡を頂けない場合、48時間以内に簡単決済の手続が無い場合は落札者都合による入札を取り消しさせて頂きます。送付はクロネコ便着払いとさせて頂きます。ご理解の上ご入札下さい,632,3,0
35,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,19000,1,2019-11-09 00:41:08,2019-11-12 12:41:08,84.0,53,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～*さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
36,1,★新品未使用品★ Apple AirPods エアーポッズ 第2世代 with Charging Case ワイヤレスイヤホン 2019年 新型 MV7N2J/A Bluetooth,18000,18000,1,2019-11-10 06:51:32,2019-11-12 12:33:39,53.0,1,商品に興味をもっていただき、ありがとうございます。以下お読みいただき、入札をお待ちしています。【商品の説明】ブランド・Apple型番: MV7N2J/A 【商品の状態】使用状況 :新品　未開封注意事項 :ノークレームノーリターンでお願い致します。商品詳細はHPにて確認をお願い致します。※注意事項評価の低い入札者様は入札取り消しさせていただく場合がございますのでご了承下さい。落札後24時間以内のご連絡、48時間以内のお支払いよろしくお願いします。,193,0,3
37,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品,7200,7200,1,2019-11-10 12:29:12,2019-11-12 11:27:31,46.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品セット内容純正充電ケース純正lighteningケーブル箱クイックスタートガイド※充電ケースとlighteningケーブルのみになります。ワイヤレス充電には対応していません。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
38,1,【新品未開封・送料無料・迅速発送】Apple AirPods 第２世代 with Charging Case　MV7N2J/A,17380,17380,1,2019-11-09 04:56:53,2019-11-12 08:24:50,75.0,1,商品名　　air pods(第２世代)メーカー　apple型番　MV7N2J/AJAN 4549995069389令和元年10月購入納品書を付属します。シュリンク包装未開封です。商品説明●自動でオンになり、自動で接続●すべてのApple製デバイスで簡単に設定●「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス●ダブルタップで再生またはスキップ●新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く仕様・Bluetooth：ワイヤレス・重量：AirPods（左右各）：4 g・Charging Case：38 g・サイズ：AirPods（左右各）：16.5 × 18.0 × 40.5 mm・Charging Case：44.3 × 21.3 × 53.5 mm・接続：AirPods：Bluetooth・Charging Case：Lightningコネクタ・アクセシビリティ：オーディオのライブリスニング・AirPodsセンサー（左右各）：デュアルビームフォーミングマイクロフォン・デュアル光学センサー・動きを感知する加速度センサー・音声を感知する加速度センサー・付属品：AirPods、充電ケース、Lightning - USBケーブル●システム条件・iOS 12.2以降を搭載したiPhone、iPad、iPod touchのモデル・watchOS 5.2以降を搭載したApple Watchのモデル・macOS 10.14.4以降を搭載したMacのモデル・tvOS 12.2以降を搭載したApple TVモデル・AirPods with Charging Case：24時間以上の再生時間、最大18時間の連続通話時間・AirPods（1回の充電）：最大5時間の再生時間、最大3時間の連続通話時間・Charging Caseで15分充電：最大3時間の再生時間、または最大2時間の連続通話時間※初期不良、修理などにおきましては全てapple社での対応となります,228,0,2
39,1,【新品】AirPods with Charging Case 第2世代 Bluetooth ワイヤレスイヤホン 本体 エアーポッズ,1,18000,1,2019-11-09 08:38:00,2019-11-11 14:43:00,54.0,54,airpods エアーポッズ　第２世代ワイヤレスチャージングケース開封済の新品同様品です。　送料を抑える為、箱から出して定形外郵便にて発送させていただきます。ノークレーム、ノーリターンでお願いいたします。,512,2,0
40,1,【新品】AirPods with Charging Case 第2世代 Bluetooth ワイヤレスイヤホン 本体 エアーポッズ,1,18000,1,2019-11-10 13:16:51,2019-11-11 14:16:51,25.0,22,airpods エアーポッズ　第２世代ワイヤレスチャージングケース開封済の新品同様品です。　送料を抑える為、箱から出して定形外郵便にて発送させていただきます。ノークレーム、ノーリターンでお願いいたします。,512,2,3
41,1,Apple AirPods with Charging Case MV7N2J/A 第2世代 ワヤレスイヤホン 新品未開封 送料無料 複数有,1,16000,0,2019-11-05 14:12:42,2019-11-11 13:17:42,143.0,194,第2世代のairpodsです。シュリンクのしたままの新品未開封となります。,217,0,3
42,0,第2世代　新品未開封　Apple AirPods　with Charging Case　MV7N2J/Aエアーポッズ ,11111,15000,0,2019-11-08 12:01:05,2019-11-11 12:01:05,72.0,10,新品未開封なので、透明のフィルムもついています！他にもアップル製品出品中です！ゆうパック着払い郵便局持ち込みのお値段なので送料は少し安くなります。他に発送方法基本がありましたら質問にてお尋ねください。対応でき次第、対応致します！（2019年 11月 10日 13時 45分 追加）発送方法基本じゃなくて希望でした。誤字すみません！,503,3,5
43,0,第2世代　新品未開封　Apple AirPods　with Charging Case　MV7N2J/A　②,10000,17500,1,2019-11-07 21:39:29,2019-11-11 11:38:45,85.0,15,★☆第2世代　新品未開封　Apple AirPods☆★★商品説明★第2世代　新品未開封Apple AirPods with Charging Case MV7N2J/A★注意事項★ノークレーム・ノーリターンでお願いいたします★発送詳細★クロネコヤマト便にて発送一律500円（北海道・沖縄+500円）★支払方法★■Yahoo!かんたん決済 この案内は出品支援ツール ■@即売くん3.77■ で作成されています。,668,1,3
44,0,第2世代　新品未開封　Apple AirPods　with Charging Case　MV7N2J/A,10000,17500,1,2019-11-07 21:38:19,2019-11-11 11:35:50,85.0,7,★☆第2世代　新品未開封　Apple AirPods☆★★商品説明★第2世代　新品未開封Apple AirPods with Charging Case MV7N2J/A★注意事項★ノークレーム・ノーリターンでお願いいたします★発送詳細★クロネコヤマト便にて発送一律500円（北海道・沖縄+500円）★支払方法★■Yahoo!かんたん決済 この案内は出品支援ツール ■@即売くん3.77■ で作成されています。,668,1,3
45,1,【送料無料】 apple 純正品 AirPods 第2世代 MV7N2J/A 右のみ 新品,7000,7000,1,2019-11-10 00:13:43,2019-11-11 11:18:32,35.0,1,2019年8月購入品です。納品書のコピー付きです。充電ケース・ケーブル・説明書・外箱は付属しません。匿名、事故保証付きのネコポス発送予定です。未使用ですので、お問い合わせやクレームはすべてメーカーにお願いいたします。,232,1,2
46,0,新品 未使用 Airpodsケ-ス Adobox L-ML カバ- (Red) エアポッド カバ- 保護ケ-ス 耐衝撃防塵 AirPods第2世代と第1世代に適用,569,669,1,2019-11-10 11:35:13,2019-11-11 03:37:21,16.0,1,▼商品詳細▼Adobox Airpodsケ-ス エアポッド カバ- 保護ケ-ス 耐衝撃防塵 AirPods第2世代と第1世代に適用 携帯に便利 イヤホン カバ- (Red)              Adobox                             Adobox               ●お支払い代金【落札代金】＋【送料】＝【お支払い代金】 送料は全国一律　1280円となります。●お支払い方法 Yahoo！かんたん決済●発送方法ヤマト運輸、ゆうバック、佐川急便等 ※局留め、その他の商品との同梱や領収証の添付はお受けできませんこと予めご了承下さい。,135,2,0
47,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品,6900,6900,1,2019-11-10 12:00:46,2019-11-10 21:05:47,9.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケースのみ 新品未使用品になります。※充電ケースのみになります。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックライト 全国一律送料 370円（追跡番号有り 保証無し）レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
48,1,【新品】AirPods with Charging Case 第2世代 Bluetooth ワイヤレスイヤホン 本体 エアーポッズ,1,18000,1,2019-11-07 21:51:11,2019-11-10 14:51:11,65.0,81,airpods エアーポッズ　第２世代ワイヤレスチャージングケース開封済の新品同様品です。　送料を抑える為、箱から出して定形外郵便にて発送させていただきます。ノークレーム、ノーリターンでお願いいたします。,512,2,0
49,1,【新品】AirPods with Charging Case 第2世代 Bluetooth ワイヤレスイヤホン 本体 エアーポッズ,1,18000,1,2019-11-04 06:43:57,2019-11-10 14:43:57,152.0,30,airpods エアーポッズ　第２世代ワイヤレスチャージングケース開封済の新品同様品です。　送料を抑える為、箱から出して定形外郵便にて発送させていただきます。ノークレーム、ノーリターンでお願いいたします。,512,2,0
50,1,新品未使用 AirPods with Charging Case MV7N2J/A 第2世代 初期不良などに対応可能な保証書付き！国内正規品③,17200,17200,1,2019-11-10 12:13:38,2019-11-10 14:25:39,2.0,1,新品未使用未開封品 AirPods with Charging Case MV7N2J/A 第2世代 国内正規品となります。品名:AirPods with Charging Case型名:MV7N2J/Aワイヤレス充電タイプではありませんのでご注意下さい。新品未開封品。第2世代国内正規店にて購入、保証書付きですショップからの直送、自宅からの配送どちらも承ります。が、自宅からの発送の場合は1度開封させて頂きますのでご了承ください。どちらの場合も在庫ありますので入金確認後すぐ発送可能です落札後24時間以内のご連絡、ご入金手続きをお願いします。また、ノークレーム、ノーリターンでお願いします。,16,0,0
51,1,新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A　,17000,17000,1,2019-11-10 02:17:29,2019-11-10 14:11:50,11.0,1,新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A商品説明新品 Apple AirPods with Charging Case（第2世代） MV7N2J/A になります。新品未使用未開封品新品未開封品の為、初期不良がありました場合落札者様よりメーカーにお問合せをお願い致します。注意事項画像のものが全てとなります。 画像に別のものが映り込んでいる場合は出品タイトルもしくは商品説明に含まれている物のみが対象となります。ノークレーム、ノーリターン、ノーキャンセルでお願いいたします。完璧な商品をお求めの方、神経質な方の入札はご遠慮ください。支払方法■Yahoo!かんたん決済 こちらの商品案内は 「■@即売くん5.20■」 で作成されました。この他にも出品しておりますので宜しければご覧ください。,451,3,2
52,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイ フルワイヤレス ワイヤレス,1,22000,1,2019-11-07 01:33:28,2019-11-10 12:33:27,82.0,26,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い致します。* ～商品説明～*Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。自動でオンになり、自動で接続すべてのApple製デバイスで簡単に設定「Hey Siri」と声をかけるだけで瞬時にSiriへアクセスダブルタップで再生またはスキップ新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速くケースですばやく充電Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応豊かで質の高いオーディオと音声デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
53,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetooth,1,19000,1,2019-11-07 01:32:07,2019-11-10 12:32:07,83.0,61,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りになります。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
54,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン 【純正】Bluetooth,1,24000,1,2019-11-07 01:25:35,2019-11-10 12:25:35,83.0,44,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型  【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ *Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。* 自動でオンになり、自動で接続* すべてのApple製デバイスで簡単に設定* 「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス* ダブルタップで再生またはスキップ* 新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く* ケースですばやく充電* Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応* 豊かで質の高いオーディオと音声* デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
55,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A②,1,18000,0,2019-11-06 01:48:10,2019-11-10 11:57:37,106.0,38,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
56,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A①,1,18500,0,2019-11-06 01:47:34,2019-11-10 11:56:49,106.0,30,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
57,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A③,1,18500,0,2019-11-06 01:48:46,2019-11-10 11:53:13,106.0,23,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
58,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A⑤,1,18000,0,2019-11-06 01:50:10,2019-11-10 11:49:39,105.0,39,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
59,1,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A④,1,18000,0,2019-11-06 01:49:37,2019-11-10 11:48:49,105.0,37,1円～新品 Apple(アップル)AirPods with Wireless Charging Case 第2世代 MRXJ2J/A新品・未開封品です。レターパックプラスYahoo!かんたん決済（詳細）ノークレーム・ノーリターンでお願いいたします。この商品説明は オークション落札相場サイト「オークファン」出品テンプレート で作成されています。Powered by aucfan.com,1071,4,0
